RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
642,15580684,Feng,706,France,Female,29,5,112564.62,1,1,0,42334.38,0,0,5,PLATINUM,819
1310,15690079,Boniwell,591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0,0,2,DIAMOND,650
6448,15614834,Long,619,Spain,Female,31,3,141751.82,1,0,1,61531.86,0,0,4,DIAMOND,241
544,15705953,Kodilinyechukwu,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1,1,2,PLATINUM,405
7593,15583552,Donaldson,674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0,0,3,SILVER,729
1340,15761132,Capon,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0,0,3,GOLD,586
7529,15646535,Harrell,578,France,Male,46,5,113226.47,1,1,0,56770.76,0,0,4,PLATINUM,916
8181,15643378,Muir,744,France,Male,42,1,112419.92,1,1,1,83022.92,0,0,3,SILVER,367
8950,15649239,Vasilieva,731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,0,2,GOLD,416
6912,15710087,Nicholls,705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1,1,2,PLATINUM,674
3708,15620323,Ekwueme,652,Spain,Female,42,3,83492.07,2,1,0,37914.12,0,0,1,PLATINUM,343
9443,15606552,Akabueze,741,France,Male,37,9,105261.76,2,1,1,149503.54,0,0,1,PLATINUM,523
7682,15633608,Black,641,France,Male,33,2,146193.6,2,1,1,55796.83,1,1,1,DIAMOND,307
988,15613749,Lees,569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1,1,1,SILVER,268
3198,15747043,Giles,599,Spain,Male,36,4,0.0,2,0,0,13210.56,0,0,3,DIAMOND,928
5573,15613140,Mellor,565,France,Male,34,6,0.0,1,1,1,63173.64,0,0,5,GOLD,244
4890,15693205,Peng,691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1,1,1,DIAMOND,736
9107,15663650,Russell,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1,1,4,PLATINUM,352
5138,15601594,Ifeanacho,698,France,Female,51,6,144237.91,4,1,0,157143.61,1,1,4,GOLD,915
8011,15787756,Nkemdirim,467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1,1,2,SILVER,681
4512,15568006,Ukaegbunam,634,France,Female,45,2,0.0,4,1,0,101039.53,1,1,2,SILVER,611
8041,15627439,Pickering,624,Spain,Female,36,10,0.0,2,0,1,186180.42,0,0,5,GOLD,230
8742,15762855,Hill,622,Spain,Female,23,8,0.0,2,1,1,131389.39,0,0,3,SILVER,390
5326,15599126,Russell,529,France,Female,43,0,123815.86,1,1,1,78463.99,1,1,5,DIAMOND,703
4665,15580719,Davis,697,France,Female,23,10,0.0,2,1,1,79734.23,0,0,3,SILVER,968
6728,15610416,Christie,745,France,Female,36,9,0.0,1,1,0,19605.18,1,1,1,SILVER,961
2638,15677435,Kazantseva,647,France,Female,29,0,98263.46,2,1,0,164717.95,0,0,2,GOLD,621
7518,15771409,McGregor,586,France,Male,58,7,151933.63,1,1,0,162960.05,1,1,4,SILVER,894
1443,15796179,Moore,683,France,Male,43,8,0.0,1,1,0,96754.8,0,0,1,SILVER,309
6964,15595447,Tuan,613,Spain,Male,39,8,118201.41,1,1,0,23315.59,0,0,1,DIAMOND,333
4654,15579617,Sinclair,489,France,Female,51,3,0.0,2,0,1,174098.28,1,1,3,GOLD,683
3376,15733234,Moretti,777,France,Female,58,4,0.0,1,1,1,62449.07,1,1,3,GOLD,852
3607,15616922,Kelly,479,France,Female,26,1,0.0,2,1,1,19116.97,0,0,4,DIAMOND,671
3145,15638003,Komarova,648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0,0,4,PLATINUM,564
1568,15683124,Evans,713,France,Male,53,6,115029.4,1,0,0,191521.32,1,1,2,PLATINUM,338
3837,15602797,Okwudilichukwu,645,Spain,Female,49,5,110132.55,3,0,1,187689.91,1,1,3,GOLD,390
8277,15775131,Bartlett,580,Spain,Male,32,9,142188.2,2,0,1,128028.6,0,0,3,DIAMOND,332
2608,15814209,Capon,814,France,Male,31,1,118870.92,1,1,0,101704.19,0,0,3,DIAMOND,400
8272,15815645,Akhtar,481,France,Male,37,8,152303.66,2,1,1,175082.2,0,0,1,PLATINUM,517
6046,15784594,Mazzi,549,Germany,Female,37,1,130622.34,2,1,1,128499.94,0,0,3,SILVER,623
7624,15812470,Allan,719,France,Male,61,5,0.0,2,0,1,29132.43,0,0,4,DIAMOND,293
1814,15637131,Fallaci,829,France,Male,38,9,0.0,2,1,0,30529.88,0,0,5,SILVER,541
7372,15624850,Grant,850,France,Male,30,10,153972.89,2,1,0,62811.03,0,0,1,DIAMOND,945
3161,15672821,Owen,591,France,Male,28,5,0.0,2,1,1,48606.92,0,0,4,SILVER,916
3218,15623502,Morrison,598,Spain,Female,56,4,98365.33,1,1,1,44251.33,0,0,5,DIAMOND,850
860,15809087,Landry,598,France,Male,64,1,0.0,2,1,0,195635.3,1,1,1,PLATINUM,839
9543,15621140,Nwebube,644,Spain,Male,37,9,0.0,2,1,1,96442.86,0,0,2,DIAMOND,577
9518,15738042,Goliwe,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0,0,1,GOLD,623
2872,15798824,Kennedy,671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0,0,4,SILVER,759
4108,15643865,Lo Duca,601,France,Female,40,3,92055.36,1,0,1,164652.02,1,1,5,GOLD,543
4192,15715597,Onyemauchechi,679,France,Male,36,1,97234.58,1,1,0,188997.08,0,0,1,DIAMOND,597
4038,15807563,Ch'iu,841,France,Female,52,5,0.0,1,0,0,183239.71,1,1,5,GOLD,783
1281,15671590,H?,741,Spain,Male,25,4,0.0,2,1,1,73873.65,0,0,5,SILVER,234
5653,15800620,Fitzgerald,691,France,Female,29,9,0.0,2,0,0,199635.93,0,0,4,GOLD,728
7790,15621466,Waters,606,Germany,Male,38,3,99897.53,1,0,0,37054.65,0,0,5,PLATINUM,226
4169,15690796,Chambers,516,France,Male,37,8,0.0,1,1,0,101834.58,0,0,3,PLATINUM,703
2633,15716000,Hs?eh,638,Spain,Male,48,2,0.0,2,1,1,7919.08,0,0,1,DIAMOND,674
2692,15629150,Lucchese,721,France,Female,37,1,0.0,2,1,0,70810.8,0,0,5,DIAMOND,420
8178,15610711,Eluemuno,678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0,0,2,GOLD,751
2039,15710743,Onwuamaeze,621,France,Male,47,0,0.0,1,1,1,133831.37,1,1,2,DIAMOND,704
5938,15697035,Garrett,740,Spain,Female,31,8,0.0,2,0,0,86657.48,0,0,1,GOLD,814
1938,15697879,Webb,701,France,Male,30,3,156660.72,2,1,0,45742.42,0,0,3,GOLD,257
456,15733797,Sal,506,France,Male,36,5,0.0,2,1,0,164253.35,0,0,4,GOLD,299
3649,15691703,Shih,545,France,Male,47,8,105792.49,1,0,1,67830.2,1,1,5,SILVER,830
1075,15682618,Jamieson,535,France,Female,31,7,111855.04,2,1,1,36278.89,0,0,1,DIAMOND,467
864,15614215,Oguejiofor,717,France,Male,53,6,0.0,2,0,1,97614.87,0,0,2,DIAMOND,477
8823,15673929,Chin,543,France,Male,64,4,0.0,2,1,1,148305.82,0,0,5,GOLD,701
912,15746490,Wollstonecraft,648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0,0,4,PLATINUM,715
8217,15637717,Lockington,704,Germany,Male,41,4,109026.8,2,1,1,43117.1,0,0,2,DIAMOND,345
8814,15770375,Fanucci,850,Germany,Female,26,8,123126.29,1,1,0,74425.41,0,0,5,DIAMOND,240
614,15805062,Lynton,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0,0,5,PLATINUM,955
3436,15719090,Osonduagwuike,676,Germany,Female,34,4,89437.03,1,1,1,189540.95,0,0,4,GOLD,366
9859,15619514,Bull,507,Germany,Male,40,3,120105.43,1,1,0,92075.01,1,1,5,PLATINUM,787
5186,15801169,Yegorova,764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1,1,2,GOLD,699
7013,15803378,Small,850,Spain,Male,44,8,0.0,2,1,1,183617.32,0,0,1,GOLD,783
4204,15640922,Demaine,791,France,Female,52,7,0.0,1,1,1,122782.5,0,0,2,DIAMOND,450
8322,15579183,Spaull,586,France,Male,64,1,0.0,2,1,1,53710.23,0,0,1,DIAMOND,794
5810,15744109,Hartung,850,France,Male,32,4,0.0,1,1,1,180622.02,0,0,2,GOLD,818
4029,15764335,Caldwell,463,Germany,Female,41,8,123151.51,2,1,0,70127.93,0,0,5,SILVER,523
5471,15736124,Thompson,617,France,Male,25,1,102585.88,2,1,1,115387.4,0,0,5,SILVER,779
9426,15683977,Owens,687,Spain,Female,72,4,0.0,2,1,1,50267.69,0,0,3,GOLD,595
9639,15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1,1,2,GOLD,271
7383,15735106,Bishop,647,Spain,Male,28,6,149594.02,2,1,0,102325.19,0,0,5,SILVER,607
3808,15670562,Pharr,470,France,Male,30,3,101140.76,1,1,1,50906.65,0,0,3,SILVER,437
2921,15714658,Yates,696,France,Female,33,4,0.0,2,1,1,73371.65,0,0,3,PLATINUM,348
2596,15737310,Thompson,633,France,Male,29,10,130206.28,1,1,0,184654.87,0,0,5,GOLD,957
310,15746726,Doyle,438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,0,4,PLATINUM,809
3769,15685920,Lombardo,599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0,0,3,PLATINUM,447
7459,15800049,Grigoryeva,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,0,5,GOLD,924
1372,15792722,Omeokachie,611,France,Female,43,8,64897.75,1,1,0,114996.33,0,0,4,SILVER,692
7027,15588123,Horton,677,France,Female,27,2,0.0,2,0,1,114685.92,0,0,2,PLATINUM,273
929,15677135,Lorenzo,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0,0,3,GOLD,756
6836,15618391,Doyle,810,France,Male,33,6,0.0,2,1,1,77965.67,0,0,4,DIAMOND,520
2365,15796343,Bazhenov,707,France,Female,31,2,82787.93,2,0,0,91423.69,0,0,5,PLATINUM,585
5459,15789055,Watt,635,Spain,Male,35,2,113635.16,1,1,0,90883.12,0,0,1,SILVER,613
2675,15756472,Odinakachukwu,804,France,Male,25,7,108396.67,1,1,0,128276.95,0,0,1,DIAMOND,399
6464,15637411,Tochukwu,749,France,Male,30,1,0.0,2,0,1,126551.65,0,0,1,SILVER,427
5469,15738150,Chidozie,591,France,Male,45,5,0.0,2,1,1,155492.87,0,0,2,GOLD,235
546,15615457,Burns,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0,0,5,DIAMOND,939
5094,15787255,Manfrin,650,Germany,Female,55,2,140891.46,3,1,1,179834.45,1,1,5,PLATINUM,526
4057,15797204,Paling,655,Spain,Female,28,3,113811.85,2,0,1,76844.23,0,0,5,PLATINUM,890
5988,15636634,Lindon,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0,0,4,PLATINUM,784
5924,15612095,Calabrese,751,France,Female,48,9,0.0,1,1,0,137508.42,1,1,3,SILVER,702
2557,15567486,Li,634,Spain,Female,41,4,0.0,2,1,1,164549.74,0,0,4,DIAMOND,311
8256,15708139,Brown,575,France,Female,40,1,139532.34,1,1,0,181294.39,0,0,2,SILVER,319
6412,15791172,Yeh,672,Germany,Female,21,1,35741.69,1,1,0,28789.94,0,0,2,DIAMOND,466
1637,15718944,Artemiev,573,France,Female,37,6,0.0,2,1,0,193995.37,0,0,4,PLATINUM,326
8904,15790019,Onwughara,520,France,Male,35,9,105387.89,1,1,1,25059.06,0,0,5,DIAMOND,471
950,15620981,Wickham,684,France,Female,48,3,73309.38,1,0,0,21228.34,1,1,3,DIAMOND,579
8373,15811958,Medland,850,Germany,Male,44,2,112755.34,2,0,0,158171.36,0,0,5,SILVER,842
8828,15580149,Fowler,638,Spain,Male,41,7,0.0,2,1,0,43889.41,0,0,5,DIAMOND,847
6722,15715638,Ch'ang,824,Germany,Male,77,3,27517.15,2,0,1,2746.41,0,0,5,DIAMOND,914
1035,15689176,Fabro,663,France,Male,46,3,0.0,2,0,1,176276.1,0,0,1,DIAMOND,275
812,15649992,Alexander,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0,0,3,GOLD,854
8361,15754747,Bazile,686,Germany,Male,33,9,141918.09,2,0,1,184036.47,0,0,4,GOLD,976
7216,15684440,Monaldo,548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0,0,4,DIAMOND,315
7022,15694530,Porter,672,France,Male,28,4,167268.98,1,1,1,169469.3,0,0,3,DIAMOND,698
9975,15695474,Barker,583,France,Male,33,7,122531.86,1,1,0,13549.24,0,0,1,SILVER,313
7646,15698522,Thomas,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0,0,4,PLATINUM,575
3188,15713912,Nebechukwu,516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0,0,5,GOLD,229
1808,15605037,Ting,818,France,Female,49,2,0.0,1,0,1,192298.84,1,1,4,GOLD,544
2391,15599251,Chung,602,Germany,Male,32,7,184715.86,2,1,0,113781.99,0,0,5,GOLD,879
6736,15717328,Hsueh,842,France,Female,37,4,132446.08,2,1,0,87071.18,1,1,4,PLATINUM,304
1376,15574004,Mancini,429,France,Female,27,6,117307.44,2,1,1,24020.49,0,0,4,DIAMOND,985
4684,15694890,Lai,588,France,Male,38,1,124271.26,1,1,0,75969.19,0,0,3,DIAMOND,922
1737,15663489,Onio,633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0,0,1,DIAMOND,503
8989,15812279,William,634,France,Male,37,5,115345.86,2,0,0,168781.8,0,0,3,GOLD,261
5742,15725036,Jideofor,709,France,Male,42,9,118546.71,1,0,1,77142.85,0,0,5,GOLD,503
9671,15651336,Chidiebere,756,France,Female,32,4,0.0,2,1,0,147040.25,0,0,5,PLATINUM,809
529,15653849,Lu,572,Germany,Female,48,3,152827.99,1,1,0,38411.79,1,1,5,GOLD,352
3974,15669281,Ch'iu,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0,0,4,SILVER,862
3148,15753102,Curtis,752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0,0,3,SILVER,238
8976,15763415,Gray,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0,0,5,DIAMOND,624
8480,15807568,Wright,632,France,Male,50,2,0.0,2,0,0,57942.88,0,0,1,PLATINUM,419
4397,15691119,Martin,721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0,0,4,SILVER,439
8777,15695383,Griffin,567,Spain,Male,44,9,0.0,2,1,0,87677.15,0,0,1,DIAMOND,240
6612,15715199,Estrada,568,Spain,Male,27,5,126815.97,2,0,1,118648.12,0,0,1,DIAMOND,939
8946,15616745,Hs?,542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0,0,4,DIAMOND,380
5188,15682421,Talbot,683,France,Female,30,2,0.0,2,0,1,100496.84,1,1,2,PLATINUM,526
5320,15719779,May,645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0,0,4,DIAMOND,855
3528,15650545,Tomlinson,849,France,Male,69,7,71996.09,1,1,1,139065.94,0,0,2,GOLD,317
4023,15811290,Komarova,680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0,0,5,PLATINUM,741
1152,15752463,Samuel,826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0,0,1,GOLD,708
9417,15795370,Mazure,648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0,0,5,SILVER,849
2403,15646539,Liao,531,France,Male,31,3,96288.26,1,1,0,56794.73,0,0,4,DIAMOND,247
2430,15712176,Burke,816,France,Male,31,8,0.0,2,1,1,28407.4,0,0,4,SILVER,834
3375,15772573,Simpson,735,Spain,Male,55,2,103176.62,1,0,1,163516.16,0,0,2,PLATINUM,708
6770,15625929,Trevisan,762,France,Female,44,7,159316.64,1,0,0,24780.13,0,0,2,DIAMOND,932
5189,15691910,Lu,663,Spain,Male,30,4,0.0,3,1,0,101371.05,0,0,1,DIAMOND,604
783,15654060,P'eng,517,France,Male,41,2,0.0,2,0,1,75937.47,0,0,4,SILVER,540
1624,15804516,Builder,589,France,Male,38,2,0.0,1,1,0,79915.28,0,0,2,SILVER,985
7095,15655464,Combes,640,France,Female,67,3,0.0,1,0,1,42964.63,0,0,5,GOLD,461
7602,15693382,Muir,828,France,Male,31,9,0.0,1,0,1,164257.37,0,0,3,GOLD,421
769,15724296,Kerr,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0,0,2,GOLD,935
2012,15726267,Paterson,570,France,Male,32,9,117337.54,2,0,1,62810.91,0,0,4,DIAMOND,1000
804,15712825,Howells,511,Spain,Female,29,9,0.0,2,0,1,140676.98,0,0,4,DIAMOND,390
840,15727915,Artemiev,507,France,Male,36,4,83543.37,1,0,0,140134.43,0,0,1,DIAMOND,691
5740,15695872,Fiorentini,712,France,Female,30,1,89571.59,1,1,1,177613.19,0,0,3,PLATINUM,567
1142,15716134,Russo,617,France,Male,40,5,190008.32,2,1,1,107047.92,0,0,4,GOLD,486
4185,15635141,Miller,598,Germany,Male,59,8,118210.42,2,0,0,60192.14,1,1,4,DIAMOND,622
5977,15807163,Ku,537,France,Female,38,10,0.0,1,0,0,52337.97,1,1,2,GOLD,958
4351,15754072,Dennis,840,Spain,Female,36,6,0.0,2,1,0,141364.27,0,0,2,GOLD,429
7609,15598574,Uwakwe,695,Spain,Female,31,5,0.0,2,0,1,13998.88,0,0,3,GOLD,583
3633,15684696,Lei,560,Spain,Female,26,3,116576.45,1,1,0,157567.37,0,0,4,PLATINUM,440
8040,15773520,Begg,672,France,Female,43,4,92599.55,2,1,1,167336.78,0,0,4,GOLD,274
6805,15787884,Martin,692,France,Female,30,7,0.0,2,1,1,18826.34,0,0,3,DIAMOND,973
1066,15692744,Davison,512,France,Male,36,4,152169.12,2,0,0,38629.3,1,1,5,DIAMOND,555
9280,15573854,Chukwujekwu,727,France,Male,62,5,0.0,2,0,1,38652.96,0,0,5,GOLD,599
9263,15751445,Chikwado,734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0,0,1,SILVER,618
532,15749851,Brookes,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0,0,4,DIAMOND,267
6034,15759966,Chiemenam,612,Spain,Female,36,5,119799.27,2,1,0,159416.58,0,0,5,PLATINUM,288
5179,15794849,Aitken,850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0,0,1,GOLD,713
5758,15601417,T'ang,681,France,Male,32,3,148884.47,2,1,1,90967.37,0,0,5,DIAMOND,300
1692,15772933,Mai,591,Spain,Male,31,8,0.0,1,1,1,141677.33,0,0,1,GOLD,997
3283,15806901,Henderson,584,France,Female,39,2,112687.69,1,1,1,127749.61,0,0,4,PLATINUM,857
4409,15795963,Fiorentini,687,France,Male,34,7,129895.19,1,0,1,28698.17,0,0,3,GOLD,478
6988,15577170,Manfrin,532,France,Male,60,5,76705.87,2,0,1,13889.73,0,0,5,GOLD,753
7093,15723884,Nekrasova,758,Spain,Male,40,3,0.0,2,0,0,96097.65,0,0,1,DIAMOND,864
3271,15629885,Wilson,850,France,Female,33,7,118004.26,1,1,0,183983.82,0,0,5,SILVER,782
825,15603830,Palmer,600,Spain,Male,36,4,0.0,2,1,0,143635.36,0,0,1,GOLD,767
3884,15604355,Shand,519,France,Male,39,1,97700.02,1,1,1,30709.03,0,0,3,SILVER,960
9250,15795747,Sheppard,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0,0,4,GOLD,318
2618,15602735,Kuo,692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1,1,4,DIAMOND,489
9295,15574608,Sidorova,713,France,Male,36,8,133889.35,1,1,1,143265.65,0,0,1,SILVER,357
7498,15645820,Folliero,698,France,Male,27,7,0.0,2,1,0,111471.55,0,0,5,GOLD,766
5103,15632899,Nwankwo,662,Spain,Male,20,9,104508.77,2,0,0,73107.53,0,0,5,DIAMOND,944
4861,15759991,Hunter,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0,0,3,SILVER,499
1431,15703143,Tuan,820,France,Female,29,3,82344.84,1,0,1,115985.38,0,0,2,GOLD,816
1073,15625698,Dumetochukwu,624,Spain,Female,23,6,0.0,2,0,1,196668.51,0,0,5,SILVER,888
2844,15693233,De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,0,2,PLATINUM,671
7616,15611682,Rossi,590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0,0,3,GOLD,987
5110,15576156,Abazu,710,Spain,Female,28,6,0.0,1,1,0,48426.98,0,0,3,GOLD,406
9079,15705448,Gilbert,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1,1,4,SILVER,309
1622,15777797,Kovalyova,689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1,1,4,GOLD,731
3233,15814553,Ball,559,France,Female,34,5,68999.66,2,1,1,66879.27,0,0,2,PLATINUM,840
8345,15712813,Nevzorova,520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1,1,2,GOLD,857
5211,15738954,Pisano,551,France,Male,35,7,129717.3,2,0,0,86937.2,0,0,2,DIAMOND,942
6828,15760216,Pokrovskaya,718,France,Female,49,10,0.0,1,1,0,184474.72,1,1,2,PLATINUM,692
7096,15783883,Onwuka,753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1,1,5,DIAMOND,645
4086,15627251,Tsui,520,France,Male,34,4,134007.9,1,1,1,193209.11,0,0,5,PLATINUM,523
585,15803689,Begum,647,Germany,Female,51,1,119741.77,2,0,0,54954.51,1,1,3,SILVER,847
2,15647311,Hill,608,Spain,Female,41,1,83807.86,1,0,1,112542.58,0,1,3,DIAMOND,456
6018,15782404,Hughes,487,France,Female,34,2,96019.5,1,0,0,9085.0,0,0,2,GOLD,740
2223,15763662,Longo,711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0,0,2,DIAMOND,258
584,15753719,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0,0,3,PLATINUM,807
7846,15622774,Kao,648,France,Male,34,0,0.0,1,1,1,167931.81,0,0,1,PLATINUM,445
3650,15745355,Golibe,597,France,Male,41,4,153198.23,1,1,1,92090.36,0,0,1,DIAMOND,342
4677,15610271,Andreev,684,Spain,Female,42,3,103210.27,1,1,0,31002.03,0,0,4,PLATINUM,521
4863,15686780,Rogova,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0,0,5,SILVER,557
8977,15796617,McGregor,720,France,Male,29,2,0.0,2,1,0,39925.52,0,0,5,PLATINUM,398
7712,15763029,Ch'iu,612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1,1,2,PLATINUM,882
7122,15651868,Clark,672,France,Male,34,6,0.0,1,0,0,22736.06,0,0,1,DIAMOND,785
9980,15692664,Diribe,677,France,Female,58,1,90022.85,1,0,1,2988.28,0,0,4,GOLD,355
4267,15673984,Daniels,536,France,Female,35,8,0.0,1,1,0,171840.24,1,1,1,SILVER,418
203,15600974,He,516,Spain,Male,50,5,0.0,1,0,1,146145.93,1,1,5,GOLD,509
1919,15744105,Kodilinyechukwu,768,France,Female,28,3,109118.05,2,0,1,50911.41,0,0,3,SILVER,803
3123,15575002,Ferguson,676,France,Male,29,4,140720.93,1,1,0,36221.18,0,0,5,PLATINUM,439
8537,15676576,Stephenson,646,France,Female,43,8,143061.88,1,1,0,61937.6,0,0,5,DIAMOND,320
6357,15776743,Eberegbulam,647,France,Male,43,9,0.0,2,1,1,78488.39,0,0,4,DIAMOND,555
3981,15695792,Ch'ien,673,France,Male,65,0,0.0,1,1,1,85733.33,0,0,3,SILVER,595
4083,15669301,Romani,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1,1,4,DIAMOND,371
534,15592300,Mai,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0,0,4,GOLD,480
5141,15617790,Hanson,626,France,Female,29,4,105767.28,2,0,0,41104.82,0,0,1,PLATINUM,838
7006,15726466,Esposito,751,France,Male,43,1,114974.24,1,1,0,125920.54,0,0,2,DIAMOND,907
8223,15791304,Ch'ang,604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0,0,2,SILVER,616
7045,15738487,Leworthy,678,France,Male,26,3,0.0,2,1,0,4989.33,0,0,4,SILVER,694
9811,15705994,Udinese,712,Spain,Male,27,10,0.0,1,1,0,94544.88,0,0,3,GOLD,410
8971,15636105,Chung,758,Spain,Male,61,2,0.0,2,1,1,43982.41,0,0,5,GOLD,299
3834,15604792,Kuo,609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0,0,2,PLATINUM,765
9521,15673180,Onyekaozulu,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0,0,1,DIAMOND,523
5825,15698953,Hart,636,Spain,Male,36,1,0.0,3,1,1,74048.1,1,1,5,DIAMOND,244
6889,15727539,Schoenheimer,618,France,Female,31,4,0.0,2,1,0,29176.04,0,0,1,DIAMOND,690
8305,15792868,Mickey,675,France,Male,69,1,0.0,2,1,0,157097.09,0,0,2,DIAMOND,526
7539,15728082,Vasiliev,601,Spain,Male,28,6,0.0,2,1,0,14665.28,0,0,4,PLATINUM,541
7751,15805162,Sutherland,550,France,Male,25,0,0.0,2,1,1,184221.11,0,0,5,PLATINUM,499
5404,15733169,Craig,590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0,0,5,PLATINUM,851
3620,15715939,Wright,730,France,Male,33,0,0.0,2,1,0,1474.79,0,0,2,SILVER,506
7891,15665783,Ts'ui,565,France,Male,49,7,0.0,2,1,1,89609.26,0,0,4,PLATINUM,579
4597,15767908,Nicholson,567,France,Male,38,6,127678.8,2,0,0,45422.89,0,0,1,GOLD,871
744,15641675,Kirillova,611,France,Female,49,2,88915.37,3,0,0,161435.02,1,1,1,PLATINUM,561
5725,15784286,Wood,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0,0,1,DIAMOND,310
236,15772896,Dumetochukwu,763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,1,3,GOLD,709
3300,15724527,Forbes,825,France,Male,34,9,0.0,2,1,1,31933.06,0,0,3,SILVER,941
6132,15749401,Ko,686,France,Male,60,9,0.0,3,1,1,75246.21,1,1,4,GOLD,295
4455,15641312,Paterson,615,France,Male,36,6,0.0,1,1,1,27011.8,1,1,2,GOLD,566
3180,15685536,Chu,552,France,Female,34,5,0.0,2,1,1,1351.41,0,0,3,SILVER,712
3395,15668460,Bellucci,466,France,Male,29,6,0.0,2,1,1,2797.27,0,0,2,GOLD,824
1874,15766686,Nebechi,659,Germany,Female,39,1,104502.11,1,1,0,20652.69,0,0,5,DIAMOND,966
4117,15748068,Boyle,571,Spain,Female,31,3,0.0,2,1,1,194667.92,0,0,2,PLATINUM,492
1916,15769051,Shaw,503,Spain,Male,25,7,0.0,1,0,1,192841.13,0,0,1,SILVER,417
5537,15795878,Anayochukwu,636,Spain,Male,45,3,0.0,2,1,1,159463.8,0,0,3,GOLD,306
7043,15617348,Uchechukwu,544,France,Male,44,1,0.0,2,0,0,69244.24,0,0,2,GOLD,926
4590,15611961,Stewart,615,France,Male,35,7,0.0,2,1,0,150784.29,0,0,1,GOLD,948
1339,15612108,Norman,625,France,Male,52,5,164978.01,1,1,1,67788.49,0,0,3,PLATINUM,482
63,15702014,Jeffrey,555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0,0,5,PLATINUM,481
301,15803976,Efremov,694,France,Female,31,10,0.0,2,1,0,160990.27,0,0,3,SILVER,673
3631,15782456,Odili,656,France,Male,46,9,143267.14,2,0,0,193099.43,0,0,1,GOLD,717
